date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:56	27345/27345	---M--	200	added ('OK')	image/png	etag:%225bbe16a5-6ad1%22	http://preview.uideck.com/items/thehunt/assets/img/product/img2.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/product/img2.png	(from http://preview.uideck.com/items/thehunt/index-2.html)
15:24:56	23363/23363	---M--	200	added ('OK')	image/png	etag:%225bbe16a4-5b43%22	http://preview.uideck.com/items/thehunt/assets/img/product/img3.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/product/img3.png	(from http://preview.uideck.com/items/thehunt/index-2.html)
15:24:58	80345/80345	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16ce-139d9%22	http://preview.uideck.com/items/thehunt/assets/img/catagories/img6.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/catagories/img6.jpg	(from http://preview.uideck.com/items/thehunt/index-2.html)
15:24:59	11450/11450	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Oct%202018%2015:12:49%20GMT	http://preview.uideck.com/items/thehunt/bookmarked.html	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/bookmarked.html	(from http://preview.uideck.com/items/thehunt/resume.html)
15:24:59	45661/45661	---M--	200	added ('OK')	image/png	etag:%225bbe16d4-b25d%22	http://preview.uideck.com/items/thehunt/assets/img/sub.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/sub.png	(from http://preview.uideck.com/items/thehunt/index-2.html)
15:25:00	10541/10541	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Oct%202018%2015:12:44%20GMT	http://preview.uideck.com/items/thehunt/notifications.html	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/notifications.html	(from http://preview.uideck.com/items/thehunt/resume.html)
15:25:00	26782/26782	---M--	200	added ('OK')	image/png	etag:%225bbe16a3-689e%22	http://preview.uideck.com/items/thehunt/assets/img/about/company-logo.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/about/company-logo.png	(from http://preview.uideck.com/items/thehunt/job-details.html)
15:25:00	8854/8854	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Oct%202018%2015:12:51%20GMT	http://preview.uideck.com/items/thehunt/change-password.html	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/change-password.html	(from http://preview.uideck.com/items/thehunt/resume.html)
15:25:01	8753/8753	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Oct%202018%2015:12:46%20GMT	http://preview.uideck.com/items/thehunt/register.html	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/register.html	(from http://preview.uideck.com/items/thehunt/add-resume.html)
15:25:02	46974/46974	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16a2-b77e%22	http://preview.uideck.com/items/thehunt/assets/img/about/img1.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/about/img1.jpg	(from http://preview.uideck.com/items/thehunt/about.html)
15:25:02	16022/16022	---MCZ	200	added ('OK')	text/css	etag:W/%225bbe166a-3ed9%22	http://preview.uideck.com/items/thehunt/assets/css/summernote.css	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/css/summernote.css	(from http://preview.uideck.com/items/thehunt/post-job.html)
15:25:07	44369/44369	---M--	200	added ('OK')	image/png	etag:%225bbe1696-ad51%22	http://preview.uideck.com/items/thehunt/assets/img/resume/img-1.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/resume/img-1.png	(from http://preview.uideck.com/items/thehunt/resume.html)
15:25:08	4083/4083	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16c5-ff3%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/img-1.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/img-1.jpg	(from http://preview.uideck.com/items/thehunt/manage-applications.html)
15:25:09	156832/156832	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bbe1672-3ffbd%22	http://preview.uideck.com/items/thehunt/assets/js/summernote.js	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/js/summernote.js	(from http://preview.uideck.com/items/thehunt/post-job.html)
15:25:13	75442/75442	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16bb-126b2%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/avatar-1.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/avatar-1.jpg	(from http://preview.uideck.com/items/thehunt/manage-resumes.html)
15:25:15	44659/44659	---M--	200	added ('OK')	image/png	etag:%225bbe16ba-ae73%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/avatar-1.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/avatar-1.png	(from http://preview.uideck.com/items/thehunt/browse-resumes.html)
15:25:15	36938/36938	---M--	200	added ('OK')	image/png	etag:%225bbe16bd-904a%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/avatar-2.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/avatar-2.png	(from http://preview.uideck.com/items/thehunt/browse-resumes.html)
15:25:17	95551/95551	---M--	200	added ('OK')	image/png	etag:%225bbe16c4-1753f%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/candidates.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/candidates.png	(from http://preview.uideck.com/items/thehunt/manage-jobs.html)
15:25:20	32541/32541	---M--	200	added ('OK')	image/png	etag:%225bbe16bf-7f1d%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/avatar-4.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/avatar-4.png	(from http://preview.uideck.com/items/thehunt/browse-resumes.html)
15:25:20	47577/47577	---M--	200	added ('OK')	image/png	etag:%225bbe16be-b9d9%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/avatar-3.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/avatar-3.png	(from http://preview.uideck.com/items/thehunt/browse-resumes.html)
15:25:21	22174/22174	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16b0-569e%22	http://preview.uideck.com/items/thehunt/assets/img/blog/blog2.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/blog/blog2.jpg	(from http://preview.uideck.com/items/thehunt/blog.html)
15:25:34	81436/81436	---M--	200	added ('OK')	image/png	etag:%225bbe16a8-13e1c%22	http://preview.uideck.com/items/thehunt/assets/img/blog/user2.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/blog/user2.png	(from http://preview.uideck.com/items/thehunt/single-post.html)
15:25:36	95551/95551	---M--	200	added ('OK')	image/png	etag:%225bbe16ab-1753f%22	http://preview.uideck.com/items/thehunt/assets/img/blog/user1.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/blog/user1.png	(from http://preview.uideck.com/items/thehunt/single-post.html)
15:25:39	11610/11610	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16c3-2d5a%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/img-2.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/img-2.jpg	(from http://preview.uideck.com/items/thehunt/notifications.html)
15:25:40	5937/5937	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16c0-1731%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/img-3.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/img-3.jpg	(from http://preview.uideck.com/items/thehunt/notifications.html)
15:25:41	2288/2288	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16c7-8f0%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/img-4.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/img-4.jpg	(from http://preview.uideck.com/items/thehunt/notifications.html)
15:25:41	165182/165182	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16af-2853e%22	http://preview.uideck.com/items/thehunt/assets/img/blog/blog1.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/blog/blog1.jpg	(from http://preview.uideck.com/items/thehunt/blog.html)
15:25:42	4012/4012	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16c6-fac%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/img-5.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/img-5.jpg	(from http://preview.uideck.com/items/thehunt/notifications.html)
15:25:42	3245/3245	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16c7-cad%22	http://preview.uideck.com/items/thehunt/assets/img/jobs/img-6.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/jobs/img-6.jpg	(from http://preview.uideck.com/items/thehunt/notifications.html)
15:25:45	16570/16570	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225bbe1666-40ba%22	http://preview.uideck.com/items/thehunt/assets/css/font/summernote.eot?e557617934c52ea068954af79ed7c221	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/css/font/summernote4c4d.eot	(from http://preview.uideck.com/items/thehunt/assets/css/summernote.css)
15:25:45	16570/16570	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225bbe1666-40ba%22	http://preview.uideck.com/items/thehunt/assets/css/font/summernote.eot?	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/css/font/summernoted41d.eot	(from http://preview.uideck.com/items/thehunt/assets/css/summernote.css)
15:25:47	10184/10184	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225bbe1666-27c8%22	http://preview.uideck.com/items/thehunt/assets/css/font/summernote.woff?e557617934c52ea068954af79ed7c221	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/css/font/summernote4c4d.woff	(from http://preview.uideck.com/items/thehunt/assets/css/summernote.css)
15:25:48	16384/16384	---M--	200	added ('OK')	application/octet-stream	etag:%225bbe1664-4000%22	http://preview.uideck.com/items/thehunt/assets/css/font/summernote.ttf?e557617934c52ea068954af79ed7c221	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/css/font/summernote4c4d.ttf	(from http://preview.uideck.com/items/thehunt/assets/css/summernote.css)
15:25:48	101021/101021	---M--	200	added ('OK')	image/png	etag:%225bbe16a7-18a9d%22	http://preview.uideck.com/items/thehunt/assets/img/blog/user3.png	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/blog/user3.png	(from http://preview.uideck.com/items/thehunt/single-post.html)
15:25:49	217025/217025	---M--	200	added ('OK')	image/jpeg	etag:%225bbe16b1-34fc1%22	http://preview.uideck.com/items/thehunt/assets/img/blog/blog3.jpg	E:/portfolio/Avinashi/SBF/Ref/html/second/portal%202/preview.uideck.com/items/thehunt/assets/img/blog/blog3.jpg	(from http://preview.uideck.com/items/thehunt/blog.html)
